Reading,Mote ID,Humidity,Temperature,Label,Is_Singlehop,Has_Fault
3737,4,41.52,19.83,0,1,1
2137,2,44.79,28.06,0,1,0
1483,3,45.56,27.25,0,0,0
2224,4,60.6,26.98,0,0,0
483,4,50.46,27.9,0,0,0
1648,2,66.77,27.25,0,0,0
102,4,44.6,27.64,0,1,0
3145,2,44.28,27.08,0,1,1
124,1,44.28,27.08,0,0,1
881,2,44.28,27.08,0,0,1
2208,2,48.22,28.05,0,0,0
4009,1,70.12,26.8,0,0,0
1342,4,45.71,26.45,0,0,0
961,2,48.38,29.35,0,0,0
2545,3,65.74,23.87,0,0,1
2299,1,28.82,25.43,0,1,1
1219,4,47.05,33.27,0,0,1
748,1,43.38,29.11,0,1,0
1333,4,42.04,25.93,0,1,1
2886,1,67.91,28.83,0,0,0
1280,2,50.76,29.13,0,1,0
859,1,49.08,28.19,0,0,0
1369,3,48.77,27.17,0,0,0
119,3,46.94,26.62,0,0,1
2431,3,45.91,27.17,0,0,0
2147,2,65.73,27.84,0,0,0
2435,3,45.41,27.3,0,0,0
3764,3,29.8,16.49,0,0,1
1376,4,39.9,31.18,0,1,0
1413,2,62.67,26.6,0,1,1
2000,2,44.19,27.21,0,1,0
1,1,66.65,28.02,0,0,0
355,2,46.46,27.76,0,0,0
4599,3,44.24,26.96,0,0,0
1510,2,45.4,29.24,0,1,0
2514,1,53.83,23.42,0,1,1
1002,2,44.97,26.85,0,0,0
4564,2,43.29,27.57,0,1,0
4428,1,26.85,30.18,0,1,1
2768,4,47.16,27.49,0,1,0
2596,3,60.97,27.92,0,1,0
1408,1,44.16,27.3,0,0,0
1390,1,43.13,29.4,0,1,0
2049,2,57.73,28.57,0,1,0
682,3,41.74,30.79,0,1,0
3613,3,27.86,28.62,0,1,1
4130,3,44.27,26.37,0,1,0
1495,3,78.01,21.93,0,1,1
2322,3,45.37,27.46,0,0,1
105,2,67.35,21.78,0,0,1
886,4,49.05,26.32,0,0,0
4801,4,53.6,23.94,0,1,0
1,1,79.01,15.23,0,0,1
380,3,40.69,29.84,0,1,0
2475,4,52.03,27.18,0,0,0
2879,3,44.76,26.98,0,0,0
824,3,44.87,30.15,0,0,1
3469,2,44.87,30.15,0,0,1
4379,1,44.87,30.15,0,1,1
2978,4,44.87,30.15,0,0,1
3046,4,55.29,26.69,0,1,1
2215,1,45.21,28.73,0,0,0
2468,1,45.19,27.41,0,1,0
2016,1,45.46,27.81,0,1,0
3444,4,44.21,26.43,0,1,0
436,3,41.38,29.51,0,1,0
1167,3,39.42,32.27,0,1,0
2815,4,50.75,27.76,0,1,1
3177,2,66.4,27.33,0,0,0
973,1,43.17,27.26,0,1,0
1956,3,44.36,27.15,0,1,0
432,3,28.36,33.62,0,0,1
4743,3,44.12,23.63,0,1,0
4366,3,44.71,25.6,0,1,0
685,3,43.96,29.79,0,1,0
1591,3,48.92,26.41,0,0,0
3318,1,49.43,30.81,0,0,1
3235,3,28.97,30.5,0,1,1
488,2,47.9,35.0,0,1,0
3133,2,80.0,23.89,0,0,1
372,2,45.69,28.14,0,1,0
3731,1,68.87,26.73,0,0,0
4532,3,44.5,23.46,0,1,0
4073,3,39.72,21.12,0,1,1
3500,2,44.79,27.15,0,0,0
2759,4,47.08,27.5,0,1,0
2213,4,47.57,27.56,0,0,0
2157,4,51.01,28.87,0,0,0
2036,3,54.95,26.73,0,0,0
3611,4,44.06,27.36,0,1,0
4280,2,71.02,26.93,0,0,0
1771,3,42.84,24.84,0,0,1
3067,1,66.29,27.31,0,0,1
616,1,48.13,30.27,0,0,0
180,2,48.28,28.55,0,0,0
541,3,45.03,30.15,0,0,0
3980,3,44.85,23.57,0,1,0
293,1,41.75,30.08,0,0,0
2605,1,45.44,28.1,0,1,1
3900,1,41.95,27.45,0,1,0
3588,4,60.2,21.71,0,1,1
4361,4,44.59,23.46,0,0,0
235,4,27.23,30.68,0,1,1
2929,3,44.57,27.8,0,1,0
1887,2,62.98,24.77,0,0,1
4319,3,43.96,25.59,0,1,0
3369,3,45.13,25.63,0,1,0
2301,3,47.92,27.18,0,0,0
4183,3,44.72,25.92,0,1,0
4899,4,45.74,23.92,0,1,0
2165,1,60.68,28.88,0,0,0
246,3,41.25,25.9,0,1,1
3182,2,61.32,30.17,0,1,1
2266,3,54.77,27.56,0,1,0
2808,3,48.01,27.72,0,0,1
2156,1,45.97,28.96,0,0,0
3703,3,45.12,26.38,0,1,0
2070,1,27.08,32.37,0,1,1
2616,3,58.17,27.39,0,1,0
2961,2,80.0,24.06,0,0,1
1958,4,47.52,28.62,0,0,0
2080,3,44.65,27.17,0,1,0
3316,3,45.32,26.59,0,0,0
3181,4,39.05,26.31,0,1,0
2652,1,44.34,27.23,0,0,0
399,4,40.14,31.35,0,1,0
2156,2,58.81,27.17,0,1,1
1294,2,58.81,27.17,0,1,1
1322,1,58.81,27.17,0,0,1
3296,3,58.81,27.17,0,0,1
2330,1,58.81,27.17,0,0,1
1666,2,58.81,27.17,0,0,1
3829,4,58.81,27.17,0,1,1
4365,4,59.71,25.29,0,1,0
1109,1,44.61,28.02,0,1,0
201,1,45.17,30.5,0,1,0
1343,4,48.7,28.59,0,0,0
3979,2,28.77,23.3,0,0,1
2392,2,48.49,34.43,0,1,1
1764,1,44.81,30.55,0,0,0
307,3,44.23,29.2,0,0,0
2206,3,57.74,27.27,0,0,0
2519,4,44.18,26.75,0,1,0
1209,2,54.22,33.68,0,0,1
3161,3,62.33,23.83,0,0,1
877,1,46.22,27.88,0,1,1
2996,1,46.22,27.88,0,0,1
1841,4,46.22,27.88,0,0,1
3747,4,46.22,27.88,0,1,1
2801,2,64.33,31.53,0,1,1
2375,2,64.47,27.59,0,0,0
4102,1,42.38,26.85,0,1,0
2993,1,64.27,28.94,0,0,0
507,1,48.27,29.02,0,0,0
3881,4,45.24,27.76,0,1,0
4973,4,43.19,27.43,0,1,1
2156,3,57.11,28.65,0,1,0
2623,1,44.97,28.02,0,1,0
1310,4,51.86,29.22,0,1,0
2630,2,42.7,31.04,0,1,1
2229,2,26.74,24.35,0,1,1
4275,4,44.09,23.53,0,1,0
2201,4,47.38,27.35,0,0,0
1396,3,44.55,27.51,0,0,0
1551,2,44.58,29.59,0,1,0
552,4,49.14,29.26,0,0,0
400,1,43.21,29.91,0,1,0
4479,3,29.28,29.78,0,1,1
3936,3,40.27,26.94,0,1,1
1247,2,61.67,28.59,0,0,0
1143,4,40.27,32.14,0,1,1
4504,1,69.3,26.94,0,0,0
3743,3,41.24,24.31,0,1,1
351,4,38.2,32.7,0,1,1
1199,1,46.07,28.16,0,1,0
3808,4,61.07,30.74,0,1,1
595,4,47.77,27.08,0,0,1
1180,1,46.24,27.75,0,0,0
547,3,37.97,31.34,0,1,0
784,3,47.71,25.79,0,0,0
3195,2,47.13,27.4,0,1,1
1115,1,48.46,28.86,0,0,1
3574,2,24.31,28.62,0,1,1
4403,3,44.18,25.65,0,1,0
2659,2,44.13,27.84,0,1,0
3583,1,70.19,26.94,1,0,0
1707,4,50.74,28.01,0,1,0
2794,4,46.3,27.93,0,0,0
2257,4,44.98,26.67,0,1,0
1430,1,49.2,29.26,0,0,0
2287,1,45.5,28.86,0,0,0
1428,3,39.58,26.12,0,1,0
977,2,45.37,29.4,0,0,0
3214,3,43.34,26.7,0,1,0
3116,1,68.4,34.98,0,0,1
3373,1,50.71,30.87,1,0,1
3779,3,61.12,29.42,0,1,1
1693,3,57.06,27.98,0,1,1
333,2,57.06,27.98,0,1,1
4745,4,57.06,27.98,0,1,1
2556,2,57.06,27.98,0,0,1
1987,2,29.08,24.85,0,1,1
1991,4,46.28,27.71,0,0,1
3289,4,47.01,26.76,0,0,0
1711,2,47.95,28.9,0,1,0
304,2,44.13,30.13,0,0,0
1080,4,49.36,29.04,0,0,0
2208,2,46.54,27.72,0,1,0
1238,4,48.59,25.66,0,1,0
722,4,41.41,32.69,0,1,0
3470,4,44.82,31.91,0,1,0
2503,3,44.04,27.06,0,0,0
3820,1,55.34,27.12,0,0,0
1062,1,47.26,29.49,0,0,0
1607,1,61.31,32.85,0,1,1
4325,2,27.98,30.52,0,0,1
2441,4,49.18,28.79,0,0,0
1076,1,45.61,28.81,0,0,0
1995,3,58.28,26.87,0,0,0
2975,2,47.1,27.6,0,1,0
2992,4,54.48,26.41,0,1,0
2963,2,46.05,27.74,0,1,0
4500,3,45.3,24.23,0,1,0
3330,1,68.67,26.61,0,0,0
3380,4,47.88,26.9,0,1,0
2239,1,59.1,28.93,0,1,0
4226,1,43.18,26.97,0,1,0
681,3,42.24,32.74,0,1,0
3312,3,55.4,26.33,0,1,0
517,3,42.66,32.16,0,1,0
797,4,48.91,27.75,0,1,0
938,4,49.6,26.51,0,1,0
2402,3,60.88,29.06,0,0,0
4408,2,69.9,26.93,0,0,1
977,1,44.87,30.31,0,1,0
2166,3,45.9,27.25,0,0,1
2851,1,52.69,24.59,0,0,1
728,1,42.82,29.71,0,1,0
3874,2,68.91,26.7,0,1,0
2100,4,56.72,26.81,0,0,0
537,3,32.55,32.18,0,0,1
1999,4,48.17,27.6,0,0,0
853,3,38.16,30.58,0,0,0
2356,3,29.39,23.57,0,0,1
3847,3,54.2,25.16,0,1,0
4129,2,44.89,27.14,0,0,0
4150,2,46.68,26.75,0,0,0
3808,2,44.05,28.0,0,1,0
2491,4,67.09,24.3,0,1,1
1645,4,46.85,27.33,0,0,0
3573,3,44.77,27.08,0,1,0
4109,4,45.94,24.23,0,1,0
616,2,45.36,29.97,0,0,0
4954,3,44.73,23.45,0,1,0
888,3,63.65,22.43,0,0,1
3414,1,42.24,27.05,0,1,0
1935,3,44.6,27.55,0,1,0
2974,4,47.89,26.92,0,0,0
2690,3,46.35,27.22,0,0,0
3367,1,44.73,27.3,0,1,0
1168,3,38.87,30.44,0,1,0
234,1,41.66,30.78,0,1,0
4137,4,42.81,26.4,0,1,0
2970,4,60.06,27.19,0,0,0
3148,2,46.42,27.67,0,0,0
4240,3,43.88,23.63,0,1,0
599,2,44.33,30.35,0,0,1
4050,3,44.33,30.35,0,0,1
1945,1,44.33,30.35,0,1,1
4752,3,58.05,29.21,0,1,1
3669,1,58.05,29.21,0,0,1
2737,4,58.05,29.21,0,0,1
3367,1,45.13,28.62,0,1,0
3381,1,44.59,26.75,0,0,0
4847,3,45.23,27.45,0,1,0
344,2,47.75,28.17,0,1,0
2750,1,67.61,28.02,0,0,0
166,3,48.05,25.94,0,1,0
4108,2,44.13,27.2,0,0,0
3371,2,45.44,27.06,0,0,1
710,2,49.0,29.17,0,0,0
3469,3,55.65,26.98,0,0,1
4460,3,58.56,27.54,0,1,1
4004,1,70.92,26.45,0,0,0
2751,4,46.44,27.49,0,1,0
1640,1,44.27,28.42,0,0,0
2561,1,28.99,23.84,0,0,1
3466,2,45.26,26.75,0,0,1
2391,1,65.27,27.75,0,0,0
3150,4,56.77,27.41,0,1,0
2478,1,59.35,28.9,0,1,0
2449,4,33.15,23.98,0,0,1
1643,4,48.97,27.93,0,0,1
3090,4,31.0,30.67,0,1,1
4316,3,39.8,27.04,0,1,1
2479,3,44.74,27.25,0,1,0
4629,4,28.85,20.08,0,1,1
4033,4,29.59,29.49,0,0,1
3834,1,42.32,26.95,0,1,0
3218,3,45.54,27.61,0,0,0
3015,3,44.63,26.68,0,0,0
715,2,49.83,29.03,0,0,0
5271,3,44.43,23.73,0,1,0
1635,3,47.99,28.67,0,0,0
2657,2,65.76,28.02,0,0,0
429,2,45.31,28.28,0,1,0
3671,1,68.61,27.03,0,0,0
3067,4,48.49,27.19,0,1,0
4373,4,45.09,24.12,0,1,0
3274,1,27.75,23.84,0,1,1
3669,4,28.08,28.35,0,1,1
1648,1,45.24,28.17,0,1,0
3014,1,65.79,27.58,0,1,1
401,2,42.35,29.77,0,0,0
1154,4,74.2,31.54,0,0,1
1340,2,47.54,29.07,0,1,0
1619,1,45.42,29.32,0,1,0
2501,1,47.8,28.24,0,0,0
2977,2,63.54,27.26,0,0,0
3386,1,69.08,26.85,0,0,0
2194,4,47.48,27.5,0,0,0
65,1,49.64,28.53,0,0,0
875,2,48.74,29.76,0,0,1
294,1,48.74,29.76,0,0,1
1952,1,48.74,29.76,0,0,1
3575,1,48.74,29.76,0,0,1
1937,2,50.3,28.35,0,1,0
3673,1,44.08,26.94,0,1,0
2395,3,64.53,27.91,0,0,0
1876,4,46.69,25.18,0,1,1
3029,4,55.52,23.92,0,1,1
1443,2,55.52,23.92,0,1,1
2032,2,55.52,23.92,0,1,1
3093,1,55.52,23.92,0,0,1
2517,2,55.52,23.92,0,0,1
799,4,55.52,23.92,0,0,1
2377,2,55.52,23.92,0,1,1
1055,2,45.4,27.38,0,1,0
3418,4,43.61,26.31,0,1,0
1821,4,47.89,27.44,0,0,0
882,4,44.58,32.04,0,1,0
2149,4,47.13,27.36,0,1,1
3521,4,29.73,23.87,0,1,1
2332,2,46.39,28.55,0,1,0
4370,4,45.0,27.0,0,1,0
3439,4,44.79,27.16,0,1,0
3069,2,56.08,28.31,0,1,0
3143,2,45.66,27.74,0,1,1
1087,4,37.38,30.42,0,1,0
2109,2,47.59,29.22,0,1,0
2674,2,65.74,27.66,0,0,0
211,2,48.24,27.78,0,0,0
1120,1,60.33,26.06,0,0,1
3473,2,71.22,28.21,0,0,0
1121,4,47.79,27.36,0,0,0
3293,4,63.84,30.2,0,0,1
2070,1,28.93,25.45,0,1,1
1156,4,59.04,25.9,0,1,0
5089,3,44.51,23.28,0,1,0
2187,1,68.46,26.71,0,0,0
3090,2,56.46,28.44,0,1,0
4142,1,44.97,27.44,0,0,0
329,3,49.3,29.32,0,0,0
1519,1,61.41,29.87,0,1,0
3329,4,46.7,27.29,0,0,0
3423,1,44.67,27.63,0,0,0
3940,4,62.18,23.72,0,1,1
492,4,41.61,32.83,0,1,0
4191,4,44.73,23.56,0,1,0
4661,3,46.41,23.64,0,1,0
468,4,37.54,27.79,0,1,0
2034,4,47.96,27.09,0,0,1
3034,4,56.91,26.02,0,1,0
4522,3,46.96,27.21,0,0,0
167,3,39.95,31.31,0,1,0
2708,3,45.5,27.44,0,0,1
814,1,45.5,27.44,0,0,1
139,2,45.5,27.44,0,1,1
3169,4,20.33,15.79,0,1,1
2206,3,46.35,27.3,0,0,0
1581,1,61.13,26.87,0,0,1
1977,3,47.65,27.37,0,0,0
2554,3,48.04,27.84,0,0,1
1319,1,45.54,28.53,0,1,0
2668,2,48.15,28.02,0,1,0
2595,4,62.26,26.7,0,1,0
2224,3,35.04,32.61,0,0,1
1,3,47.73,27.33,0,1,0
2018,2,59.84,28.46,0,1,0
1234,2,48.62,29.23,0,0,0
2864,1,45.29,27.49,0,1,0
1935,3,31.72,24.69,0,0,1
3559,4,48.13,27.09,0,0,0
3598,3,44.29,27.12,0,1,0
1004,3,48.08,26.32,0,0,0
2675,4,46.1,25.96,0,1,0
1508,3,46.24,27.16,0,0,0
2678,4,42.2,26.09,0,1,0
2204,4,46.59,27.24,0,1,1
3634,1,42.66,27.89,0,1,0
3250,4,44.46,25.3,0,1,0
1159,3,41.98,30.22,0,1,1
3725,3,45.95,25.41,0,1,0
3493,1,51.0,23.1,0,0,1
3774,1,71.04,26.97,0,0,0
2084,2,66.02,27.52,0,0,0
1245,1,42.67,27.34,0,1,0
679,1,47.37,29.81,0,0,0
3403,4,45.7,26.42,0,1,0
2857,3,44.53,26.84,0,1,0
2113,2,47.58,27.89,0,1,0
1340,2,51.01,28.62,0,1,0
3597,3,44.83,26.26,0,0,0
1431,4,51.54,28.51,0,1,0
2562,3,51.7,26.84,0,0,1
3888,1,51.7,26.84,0,0,1
2707,1,51.7,26.84,0,0,1
3597,2,51.7,26.84,0,0,1
414,1,51.7,26.84,0,0,1
3897,1,51.7,26.84,0,0,1
1974,4,51.7,26.84,0,0,1
4076,1,70.91,26.97,0,0,0
3712,1,65.04,27.21,1,0,0
1708,1,50.56,29.0,0,0,0
3166,4,57.9,26.82,0,1,0
4192,2,46.43,27.12,0,0,0
2576,1,58.43,26.42,0,1,1
536,2,43.67,28.0,0,1,1
539,4,49.4,29.72,0,0,0
4275,4,43.21,24.75,0,1,0
1520,3,51.31,26.06,0,1,0
1724,2,45.65,27.98,0,1,0
3956,4,29.59,30.32,0,0,1
1270,2,51.66,28.72,0,0,0
545,2,48.03,28.14,0,1,0
3262,4,48.65,27.38,0,1,0
3414,4,44.11,26.74,0,1,0
2150,3,57.1,26.87,0,0,0
3675,3,53.45,26.77,0,1,0
876,2,61.83,24.04,0,1,1
2013,1,69.14,27.64,0,0,0
2528,4,47.66,27.48,0,0,0
214,2,47.52,29.35,0,0,0
34,1,46.96,29.55,0,0,0
984,4,33.38,25.56,0,1,1
3186,3,78.59,27.6,0,0,1
4077,3,45.0,27.23,0,1,0
2034,2,44.86,27.4,0,1,0
669,3,29.78,27.73,0,0,1
773,4,51.23,28.97,0,1,0
3563,3,43.63,27.24,0,1,0
3854,3,40.56,30.08,0,1,0
1623,4,49.14,27.12,0,0,0
1781,4,51.8,28.1,0,1,0
2971,1,67.26,27.63,0,0,0
2122,2,65.96,27.58,0,1,1
1252,2,46.51,30.43,0,0,0
4135,1,69.84,27.14,0,0,0
1539,1,43.15,28.25,0,0,0
3351,4,45.79,27.01,0,1,0
391,3,41.68,31.81,0,1,1
3033,3,54.52,27.05,0,0,0
1382,2,48.67,27.91,0,1,0
2810,2,49.99,27.88,0,1,0
1192,2,45.04,29.27,0,1,0
2738,3,70.77,23.65,0,0,1
4410,4,47.14,23.65,0,1,0
3992,4,45.29,27.47,0,0,0
413,1,48.03,30.28,0,0,0
1833,4,45.71,27.25,0,0,0
122,1,44.48,30.28,0,0,1
3839,1,44.48,30.28,0,0,1
3122,4,44.48,30.28,0,0,1
3669,4,44.48,30.28,0,1,1
925,4,44.48,30.28,0,1,1
4111,1,43.96,27.38,0,1,0
1786,1,42.63,29.17,0,1,0
2733,1,42.73,32.25,0,0,1
2968,4,60.24,28.8,0,0,0
3227,4,46.46,27.43,0,0,0
2840,3,46.14,26.14,0,0,0
2342,2,60.13,30.22,0,1,1
1820,3,50.19,27.38,0,0,0
1145,4,29.7,30.65,0,0,1
902,4,48.53,27.58,0,0,0
2834,4,70.1,27.96,0,1,1
1130,3,44.69,26.19,0,1,0
3596,4,44.96,25.09,0,1,0
1701,1,44.92,28.41,0,1,0
2124,4,51.41,27.86,0,1,0
3175,3,61.92,30.8,0,0,1
315,1,42.26,31.74,0,1,0
820,1,45.03,27.86,0,0,0
1182,2,46.17,28.99,0,1,0
4192,1,69.93,26.93,0,0,0
3918,1,44.42,27.03,0,1,0
4091,4,46.42,27.26,0,0,0
3769,1,44.47,27.11,0,0,0
2799,1,69.29,28.18,0,0,0
1126,1,42.89,29.82,0,1,0
1183,4,49.44,28.25,0,1,0
3310,1,70.52,27.36,0,0,0
3685,2,67.0,27.21,0,0,1
2208,4,65.5,24.08,0,1,1
3703,1,46.65,27.08,0,1,0
1173,1,64.63,17.54,0,0,1
4300,3,45.08,30.22,0,1,0
2398,4,47.87,27.09,0,0,0
4226,2,45.11,27.54,0,0,1
3049,1,45.06,26.96,0,1,0
2594,2,65.9,27.73,0,0,0
2042,3,47.69,27.85,0,0,0
2071,4,50.41,27.91,0,0,1
2819,2,46.56,27.91,0,1,0
4867,3,28.98,20.18,0,1,1
1824,4,48.19,28.28,0,0,0
1167,2,47.46,27.23,0,0,0
2056,1,43.93,27.17,0,1,0
1012,4,45.06,30.26,0,1,0
2067,2,51.24,29.42,0,1,0
843,1,50.15,29.24,0,1,1
1179,3,50.15,29.24,0,0,1
235,3,50.15,29.24,0,1,1
2240,1,50.15,29.24,0,0,1
4640,3,44.59,23.86,0,1,0
1079,1,41.43,30.08,0,1,0
3053,2,46.05,27.56,0,1,1
413,4,46.05,27.56,0,1,1
4134,2,46.05,27.56,0,1,1
3118,4,46.05,27.56,0,1,1
3644,4,46.05,27.56,0,1,1
419,3,48.76,26.68,0,0,0
1382,3,48.15,27.68,0,0,0
3358,2,60.18,30.98,0,1,1
2074,2,44.69,29.26,0,1,1
3009,2,45.46,27.81,0,1,0
1375,3,30.74,29.73,0,0,1
4070,4,35.73,26.39,0,1,1
20,4,41.98,32.55,0,1,1
4221,1,80.0,29.7,0,0,1
3646,3,44.46,27.25,0,0,0
3192,4,61.57,27.05,0,0,0
1634,1,27.61,32.23,0,1,1
200,3,48.68,26.16,0,0,0
2295,2,44.56,27.84,0,1,0
220,1,43.05,30.05,0,0,0
3112,4,34.57,22.75,0,1,1
1,2,45.94,27.94,0,0,1
3932,2,44.79,27.1,0,1,0
3344,1,58.54,23.34,0,1,1
900,1,44.48,30.28,0,0,0
3409,1,58.99,27.88,0,0,0
3459,1,65.92,27.63,0,0,0
2807,2,59.24,27.94,0,1,0
441,4,47.92,27.28,0,0,0
1964,2,45.34,27.74,0,1,1
1856,2,46.52,28.08,0,1,0
366,4,38.52,30.64,0,0,0
1910,3,29.93,27.28,0,0,1
1826,1,58.57,27.35,0,0,0
3527,4,40.83,20.68,0,1,1
4123,1,42.49,26.71,0,1,0
1098,3,41.41,31.72,0,1,0
1689,2,55.44,29.02,0,1,0
430,1,43.54,26.95,1,1,0
2721,3,45.53,27.5,1,0,0
719,3,47.04,30.38,0,0,0
118,1,41.94,30.05,0,0,0
3593,2,46.27,27.89,0,1,0
3655,2,44.81,27.11,0,1,0
1381,2,47.31,28.3,0,0,0
4134,1,71.63,26.73,0,0,1
3359,4,44.47,25.99,0,1,1
3483,3,45.72,27.25,0,1,1
841,4,45.72,27.25,0,1,1
2309,3,45.72,27.25,0,0,1
983,3,46.06,27.36,0,0,0
2723,3,67.92,27.57,0,0,1
1535,1,67.92,27.57,0,1,1
3371,2,67.92,27.57,0,1,1
4521,3,45.93,26.28,0,1,0
4026,4,48.8,27.32,0,0,0
3687,3,44.73,27.06,0,0,0
361,2,64.08,24.69,0,0,1
2038,2,44.39,29.23,0,0,1
1088,4,28.83,24.67,0,1,1
3283,3,47.27,27.24,0,0,0
2863,2,44.72,28.31,0,1,0
813,4,50.74,26.21,0,0,1
2095,3,44.55,26.12,0,1,0
2877,3,56.4,27.93,0,1,1
592,2,46.76,27.92,0,1,0
769,1,43.68,30.04,0,0,0
3344,4,54.77,24.21,0,1,1
4294,3,54.77,24.21,0,0,1
1470,2,54.77,24.21,0,1,1
2490,1,54.77,24.21,0,1,1
3850,3,54.77,24.21,0,1,1
3132,2,54.77,24.21,0,1,1
771,4,54.77,24.21,0,0,1
2720,1,67.93,28.64,0,0,0
3833,1,43.37,26.99,0,0,1
587,2,44.65,26.9,0,1,0
984,2,47.45,29.4,0,0,1
314,2,55.8,25.35,0,0,1
2760,4,51.48,29.49,0,1,1
332,4,51.48,29.49,0,1,1
2831,2,51.48,29.49,0,1,1
1524,3,51.48,29.49,0,0,1
219,1,51.48,29.49,0,0,1
4611,1,44.43,27.06,0,1,0
4586,1,36.18,16.48,0,1,1
550,1,74.38,29.21,0,1,1
3130,3,47.02,26.56,0,0,0
5295,3,44.89,23.73,0,1,0
2158,1,43.33,28.53,0,1,0
2532,3,57.78,26.94,0,0,0
4015,4,44.27,23.5,0,1,0
3213,2,27.81,30.74,0,0,1
231,2,67.3,27.92,0,0,1
3423,3,54.15,25.79,0,1,0
1130,3,48.28,28.91,0,0,0
4333,1,43.68,30.11,0,0,1
2388,4,35.49,31.36,0,1,1
1701,1,63.5,28.04,0,0,0
3943,3,42.84,26.03,0,1,0
2087,1,21.79,26.86,0,1,1
3194,3,62.44,19.81,0,1,1
3681,1,68.47,22.92,0,1,1
2489,1,45.33,27.63,0,1,0
386,4,49.68,27.91,0,0,0
3923,2,44.75,27.35,0,1,0
3156,1,44.38,26.88,0,0,0
462,2,47.07,27.88,0,0,0
4707,4,28.91,19.9,0,1,1
925,3,56.94,25.94,0,1,0
326,2,30.87,24.45,0,1,1
3201,4,72.11,22.96,0,1,1
624,3,48.33,26.42,0,0,0
3655,4,58.55,26.74,0,1,0
2683,3,45.91,27.21,0,0,0
219,3,39.17,30.18,0,1,0
955,2,50.44,29.39,0,1,0
4507,4,43.64,23.72,0,1,0
3427,1,43.23,27.74,0,1,1
1604,1,43.23,27.74,0,0,1
2404,4,43.23,27.74,0,1,1
3334,2,43.23,27.74,0,0,1
2485,4,43.23,27.74,0,1,1
1776,2,66.01,27.78,0,0,1
3081,2,65.35,27.24,0,0,0
4124,2,31.13,30.7,0,0,1
505,2,49.88,29.4,0,0,0
2157,1,50.58,27.93,0,1,0
4195,3,44.97,27.0,0,1,0
5399,4,44.48,23.84,0,1,0
1281,2,45.21,29.05,0,1,1
807,1,44.2,29.65,0,0,0
2747,1,43.5,29.3,0,1,0
1613,2,47.32,29.77,0,1,0
4226,3,29.07,23.16,0,1,1
2876,1,45.07,27.73,0,1,0
3779,1,44.45,26.89,0,1,0
269,4,46.78,30.62,0,0,0
148,2,46.46,27.96,0,1,0
4178,3,44.72,31.25,0,1,0
730,4,58.68,28.35,0,1,0
2180,3,56.93,27.24,0,0,0
3583,2,44.97,27.37,0,0,0
1471,2,47.99,28.53,0,1,0
434,2,44.02,30.1,0,0,0
1603,2,49.56,31.31,0,0,1
5064,3,45.35,23.51,0,1,0
1017,2,31.26,24.33,0,1,1
2735,4,46.69,26.21,0,0,0
1425,2,45.82,28.03,0,1,1
3567,2,67.88,28.35,0,0,0
666,1,43.6,29.02,0,0,1
2909,2,60.0,28.53,0,0,0
1237,1,46.33,29.12,0,1,0
3167,2,64.82,28.05,0,1,1
3967,3,64.82,28.05,0,0,1
1801,4,64.82,28.05,0,0,1
4435,4,64.82,28.05,0,0,1
2655,1,65.37,27.97,0,0,0
271,1,29.33,31.12,0,0,1
1019,2,45.36,30.04,0,1,0
3845,2,45.93,27.51,0,0,0
3337,3,55.06,18.53,0,1,1
1877,1,58.03,29.43,0,0,0
926,3,54.84,28.13,0,1,1
2580,1,45.68,27.24,0,1,0
1520,1,48.41,28.47,0,1,0
1294,4,48.99,29.48,0,0,0
4081,4,43.98,26.9,0,0,0
3485,4,29.79,18.36,0,1,1
1118,1,51.88,28.99,0,1,0
4650,4,44.2,23.12,0,1,0
992,3,45.21,30.2,0,0,0
1818,1,74.46,26.55,0,0,1
2816,1,44.32,16.94,0,0,1
632,2,24.38,17.17,0,0,1
2299,1,51.58,29.63,0,1,0
3246,4,55.1,26.1,0,1,0
280,3,43.11,32.59,0,1,0
3772,3,45.28,27.02,0,1,0
1128,3,44.64,31.5,0,1,1
3098,2,44.64,31.5,0,0,1
2729,4,44.64,31.5,0,1,1
4245,2,44.64,31.5,0,1,1
3708,4,44.64,31.5,0,0,1
1139,3,25.31,31.21,0,0,1
3074,1,67.72,27.37,0,0,0
2629,4,46.77,27.24,0,0,0
1306,1,45.02,28.23,0,1,0
1348,3,25.63,22.02,0,0,1
3717,1,44.48,28.38,0,1,1
2888,2,44.2,27.35,0,1,0
1299,1,50.78,29.18,0,1,0
4622,4,29.18,29.31,0,1,1
490,1,44.63,30.81,0,1,0
1431,3,29.72,31.2,0,1,1
2737,2,45.71,27.74,0,1,0
2266,2,48.07,27.88,0,0,1
1591,2,47.19,28.84,0,1,0
3342,3,32.48,24.01,0,0,1
344,3,59.34,27.33,0,1,1
2896,1,67.37,28.18,0,0,0
4569,3,44.44,25.73,0,1,0
4562,2,80.0,23.54,0,0,1
1802,2,45.06,29.07,0,1,0
3892,1,61.42,15.08,0,0,1
1373,1,45.88,29.33,0,1,1
1249,2,51.96,29.66,0,1,0
558,1,44.96,28.74,0,0,0
99,1,31.37,27.02,0,0,1
434,2,39.32,32.28,0,1,0
3824,3,45.06,24.97,0,1,1
3981,1,69.48,26.83,0,0,0
1857,1,45.6,27.29,0,0,0
913,2,64.03,32.6,0,1,1
1193,2,59.7,29.23,0,0,0
